Date,Open,High,Low,Close,Volume
12/14/2022 16:00:00,146.01,146.37,143.8,144.65,170415
12/15/2022 16:00:00,143.22,143.82,141.06,141.66,151775
12/16/2022 16:00:00,140.28,141.51,140.04,140.43,170211
12/19/2022 16:00:00,140,140.8,138.86,139.61,191516
12/20/2022 16:00:00,138.89,140.24,138.77,138.83,178322
12/21/2022 16:00:00,137.11,137.81,136.69,137.46,238728
12/22/2022 16:00:00,138.28,138.43,135.88,137,211641
12/23/2022 16:00:00,137.04,137.76,136.19,137.14,149383
12/27/2022 16:00:00,136.12,136.97,135.84,136.16,137626
12/28/2022 16:00:00,136,136.77,133.9,134.13,236940
12/29/2022 16:00:00,135.94,137.49,135.91,137.41,249482
12/30/2022 16:00:00,136.88,137.4,136,136.58,168810
1/3/2023 16:00:00,137.96,138.47,137.02,138.28,309833
1/4/2023 16:00:00,138.21,138.4,136.65,137.19,467099
1/5/2023 16:00:00,135.72,136.24,134.67,135.52,178407
1/6/2023 16:00:00,136.14,139.54,135.91,138.97,164944
1/9/2023 16:00:00,139.31,141.66,139.24,139.94,230147
1/10/2023 16:00:00,139,139.35,138.17,139.14,231090
1/11/2023 16:00:00,139.67,139.67,138.63,138.85,251041
1/12/2023 16:00:00,142.26,142.74,140.71,142.36,242907
1/13/2023 16:00:00,140.42,140.98,139.52,140.3,291571
1/17/2023 16:00:00,144.65,145.72,144.27,144.77,383737
1/18/2023 16:00:00,148,148.1,145.07,145.51,305423
1/19/2023 16:00:00,144.88,145.1,143.62,144.18,245010
1/20/2023 16:00:00,144.92,146.32,144.5,146.11,269628
1/23/2023 16:00:00,145.77,146.59,145.12,146.03,231276
1/24/2023 16:00:00,150.4,150.4,145,146.01,143624
1/25/2023 16:00:00,145.98,146.47,145.21,146.15,244991
1/26/2023 16:00:00,145.52,146.19,144.41,145.47,137064
1/27/2023 16:00:00,146,147.73,145.74,147.16,171755
1/30/2023 16:00:00,146,146.29,145.09,145.18,182444
1/31/2023 16:00:00,146.3,147.11,145.88,147.11,145793
2/1/2023 16:00:00,146.58,149.01,146.58,148.58,213278
2/2/2023 16:00:00,147,147.36,144.61,146.62,299387
2/3/2023 16:00:00,145.62,146.41,144.45,144.71,248148
2/6/2023 16:00:00,144,144.4,142.97,143.79,172256
2/7/2023 16:00:00,143.52,144.97,143.06,144.64,166906
2/8/2023 16:00:00,144,144.64,143.31,143.83,192417
2/9/2023 16:00:00,146.36,147.49,144.69,144.83,334021
2/10/2023 16:00:00,143.67,143.98,142.51,143.42,230079
2/13/2023 16:00:00,142.95,143.91,142.56,143.86,197563
2/14/2023 16:00:00,142.8,143.12,141.55,142.65,230362
2/15/2023 16:00:00,140.41,140.98,140.06,140.97,388162
2/16/2023 16:00:00,141.4,143.66,141.32,142.7,303213
2/17/2023 16:00:00,142.08,143.05,141.82,142.85,145824
2/21/2023 16:00:00,140.16,140.58,138.73,139.18,324198
2/22/2023 16:00:00,138.7,139.28,138.29,138.65,178184
2/23/2023 16:00:00,139.03,139.49,138.15,138.95,198137
2/24/2023 16:00:00,137.2,137.2,135.48,136.05,218761
2/27/2023 16:00:00,137,137.14,135.96,136.25,192172
2/28/2023 16:00:00,136.11,136.59,135.88,135.92,212431
